bundleId,name,slug,status,bestUrl,appStoreUrl,source,confidence,pageTitle,notes
"net.ipip.besttrace4mac","Best Trace","best-trace","native","http://www.ipip.net","https://apps.apple.com/us/app/best-trace/id1037779758?mt=12&uo=4","itunes-seller","high","","MAS: Best Trace v1.46"
"com.builtbymeh.tweeten","Tweeten","tweeten","native","https://builtbymeh.com/","","reverse-dns","medium","mehedi hassan","candidate builtbymeh.com; rel=0.00"
"com.samsung.portablessdplus.software","SamsungPortableSSD_1.0","samsungportablessd10","native","https://www.samsung.com/us/","","reverse-dns","medium","Samsung US | Mobile | TV | Home Electronics | Home Appliances | Samsung US","candidate samsung.com; rel=0.00"
"com.mindjet.mindmanager.13","MindManager","mindmanager","unreported","https://www.mindmanager.com/en/","","reverse-dns","medium","Mind Mapping Software by MindManager | MindManager","candidate mindjet.com; rel=1.00"
"de.monospc.Lightkey","Lightkey","lightkey","native","https://lightkeyapp.com/en","","reverse-dns","medium","Lightkey &ndash; Professional DMX lighting control. Mac style.","candidate monospc.de; rel=1.00"
"com.kytwb.ferdi","Ferdi","ferdi","native","https://getferdi.com/","","web-search","high","","web: Official Ferdi site; bundleId com.kytwb (project maintainer) matches. Project discontinued; successor is Ferdium"
"com.soundtoys.RemoveSoundtoys","Remove Soundtoys","remove-soundtoys","unreported","https://www.soundtoys.com/","","reverse-dns","medium","Soundtoys: Plug-in Some Attitude.","candidate soundtoys.com; rel=0.50"
"com.objective-see.Netiquette","Netiquette","netiquette","native","https://objective-see.org/","","reverse-dns","medium","Objective-See Foundation","candidate objective-see.com; rel=0.00"
"io.brackets.appshell","Brackets","brackets","unreported","https://brackets.io/","","reverse-dns","medium","Brackets — Now Phoenix Code | Free Open Source Code Editor with Live Preview","candidate brackets.io; rel=1.00"
"com.binaryfruit.DriveDx","DriveDx","drivedx","unreported","https://binaryfruit.com/","","reverse-dns","medium","BinaryFruit - we make fruitful software!","candidate binaryfruit.com; rel=0.00"
"com.mpl.MacCommander","MaxCommander","maxcommander","native","http://mpl.com/","","reverse-dns","medium","Home","candidate mpl.com; rel=0.00"
"com.f5.vpn","F5 VPN","f5-vpn","unreported","https://www.f5.com/","","reverse-dns","medium","","candidate f5.com; rel=0.00"
"com.xpand-it.xeta","Xray Exploratory App","xray-exploratory-app","unreported","https://www.getxray.app/exploratory-testing","","web-search","high","","web: Official Xray (Xpand IT) Exploratory Testing app page; bundleId com.xpand-it matches"
"uk.org.powdertoy.The-Powder-Toy","The Powder Toy","the-powder-toy","unreported","http://www.org.com/","","reverse-dns","medium","org.com","candidate org.com; rel=0.00"
"com.moonsworth.client","Lunar Client","lunar-client","native","https://www.moonsworth.com/","","reverse-dns","medium","Quality at the forefront | Moonsworth","candidate moonsworth.com; rel=0.00"
"com.steinberg.nuendo11","Nuendo","nuendo","unreported","https://www.steinberg.net/nuendo/","","web-search","high","","web: Official Steinberg Nuendo page; bundleId com.steinberg matches"
"com.fxcoudert.pdftools","PDF Toolkit","pdf-toolkit","unreported","https://apps.apple.com/us/app/pdf-toolkit/id545164971","https://apps.apple.com/us/app/pdf-toolkit/id545164971","web-search","high","","web: Mac App Store (primary distribution; by FX Coudert). Developer site fxcoudert.fr unreachable"
"com.parrotsoft.iRamDisk","iRamDisk","iramdisk","unreported","https://parrotsoft.com/","","reverse-dns","medium","","candidate parrotsoft.com; rel=0.00"
"com.gauchosoft.seasonality","Seasonality Core","seasonality-core","unreported","https://gaucho.software/","","reverse-dns","medium","Home","candidate gauchosoft.com; rel=0.00"
"com.ag-logic.swackett.mac","Swackett","swackett","unreported","https://apps.apple.com/us/app/swackett/id413037383","https://apps.apple.com/us/app/swackett/id413037383","web-search","medium","","web: Mac App Store (AGLogic, LLC); primary distribution. Developer site offline"
"com.agileroute.diskled","DiskLed","diskled","unreported","https://diskled.com/","","web-search","high","","web: Official DiskLED site (AgileRoute); bundleId com.agileroute matches"
"com.iggsoftware.banktivity7","Banktivity","banktivity","unreported","https://www.iggsoftware.com/","","reverse-dns","medium","IGG Software | Award winning software for macOS and iOS","candidate iggsoftware.com; rel=0.00"
"com.qvacua.VimR","VimR","vimr","native","https://qvacua.com/","","reverse-dns","medium","Qvacua • OS X Apps","candidate qvacua.com; rel=0.00"
"pl.techland.dyinglight","DyingLightGame","dyinglightgame","unreported","https://techland.net/","","reverse-dns","medium","We create unforgettable experiences &#8226; Techland","candidate techland.pl; rel=0.00"
"nl.qidi","QIDI-Print","qidi-print","unreported","https://qidi3d.com/pages/software-firmware","","web-search","high","","web: Official QIDI Tech software & firmware page (manufacturer slicer)"
"com.wulkano.kap","Kap","kap","native","https://www.wulkano.com/","","reverse-dns","medium","Wulkano – A digital collective","candidate wulkano.com; rel=0.00"
"com.streamlabs.slobs","Streamlabs Desktop","streamlabs-desktop","unreported","https://streamlabs.com/","","reverse-dns","medium","","candidate streamlabs.com; rel=0.50"
"com.emmgunn.MKVtools3","MKVtools","mkvtools","unreported","https://emmgunn.com/wp/","","reverse-dns","medium","EmmGunn Software &#8211; Tools for converting videos on the Mac OS.","candidate emmgunn.com; rel=0.00"
"iainstall.4bf1d6f6-1f04-11b4-8e26-a2a1e730b201","CPLEX Optimization Studio 20.1","cplex-optimization-studio-201","unreported","https://www.ibm.com/products/ilog-cplex-optimization-studio","","web-search","high","","web: Official IBM ILOG CPLEX Optimization Studio product page"
"com.kujiale.mac.kujiale","Kujiale Mac Kujiale","kujiale-mac-kujiale","native","https://www.kujiale.com/","","reverse-dns","medium","酷家乐 - 全场景在线3D云设计平台 - 群核科技旗下","candidate kujiale.com; rel=0.50"
"com.lujjjh.LinearMouse","LinearMouse","linearmouse","native","https://linearmouse.app/","","web-search","high","","web: Official LinearMouse site; bundleId com.lujjjh matches. Open-source"
"com.userscripts.macos","Userscripts","userscripts","native","https://userscripts.org/","","reverse-dns","medium","Dance Party","candidate userscripts.com; rel=1.00"
"com.brohawn.ActivityMonitor","Network & Battery","network-and-battery","native","https://brohawn.com/","","reverse-dns","medium","","candidate brohawn.com; rel=0.00"
"net.alkalay.RDM","RDM","rdm","native","https://alkalay.com/","","reverse-dns","medium","","candidate alkalay.com; rel=0.00"
"com.meshmixer.meshmixer09","Meshmixer","meshmixer","unreported","https://marketplace.autodesk.com/apps/2e40e347-0369-4603-b83f-ecab324aed0f","","reverse-dns","medium","Meshmixer","candidate meshmixer.com; rel=1.00"
"com.theron.UnnaturalScrollWheels","UnnaturalScrollWheels","unnaturalscrollwheels","native","https://www.theron.com/","","reverse-dns","medium","Theron Advisory Group","candidate theron.com; rel=0.00"
"com.redgiant.Link","Red Giant Link","red-giant-link","unreported","https://www.maxon.net/en/red-giant","","reverse-dns","medium","","candidate redgiant.com; rel=0.67"
"com.addona.TousComptesFaits.Personnel","Tous Comptes Faits Personnel","tous-comptes-faits-personnel","native","https://addona.com/","","reverse-dns","medium","Addona","candidate addona.com; rel=0.00"
"PGPTSession","PGPTSession","pgptsession","unreported","https://petegates.com/pgptsession.html","","web-search","high","","web: Official Pete Gates page (free Pro Tools utility)"
"com.avid.MC-Client","MC_Client","mcclient","native","https://www.avid.com/media-composer","","web-search","high","","web: Official Avid Media Composer page; bundleId com.avid.MC-Client (Media Composer client) matches"
"com.soundminer.smv5Pro","Soundminer v5Pro","soundminer-v5pro","unreported","https://store.soundminer.com/","","reverse-dns","medium","Soundminer Inc. | Soundminer","candidate soundminer.com; rel=0.50"
"com.prosoundeffects.soundq","SoundQ","soundq","unreported","https://www.prosoundeffects.com/","","reverse-dns","medium","Pro Sound Effects - Bring Your Ideas to Life with Sound | Pro Sound Effects","candidate prosoundeffects.com; rel=0.00"
"com.prosoundeffects.downloadmanager","PSE Download Manager","pse-download-manager","unreported","https://www.prosoundeffects.com/","","reverse-dns","medium","Pro Sound Effects - Bring Your Ideas to Life with Sound | Pro Sound Effects","candidate prosoundeffects.com; rel=0.00"
"com.install4j.4549-9647-2313-4375.26","Room EQ Wizard","room-eq-wizard","unreported","https://www.roomeqwizard.com/","","web-search","high","","web: Official Room EQ Wizard (REW) site (generic install4j bundleId, but app name unambiguous)"
"com.vadisoundlibrary.vsl","Vadi Sound Library","vadi-sound-library","unreported","https://vadisound.com/","","web-search","high","","web: Official Vadi Sound site; bundleId com.vadisoundlibrary matches"
"com.firstversionist.polypane","Polypane","polypane","unreported","https://firstversionist.com/","","reverse-dns","medium","","candidate firstversionist.com; rel=0.00"
"freemind.main.FreeMind","FreeMind","freemind","unreported","https://freemind.sourceforge.io/","","web-search","high","","web: Official FreeMind site; bundleId freemind.* matches. Open-source"
"admin_gui","Data Virtuality Studio","data-virtuality-studio","unreported","https://www.cdata.com/virtuality/","","web-search","high","","web: Official Data Virtuality (now CData Virtuality) platform page; Data Virtuality Studio is its client"
"com.kagi.kagimacOS","Orion","orion","native","https://kagi.com/","","reverse-dns","medium","Kagi - Reclaim the Web &amp; Restore Your Privacy","candidate kagi.com; rel=0.00"
"com.macautoclicker.Mac-Auto-Clicker","Mac Auto Clicker","mac-auto-clicker","unreported","https://macautoclicker.com/","","reverse-dns","medium","Auto Clicker Mac","candidate macautoclicker.com; rel=1.00"
"com.adobe.HDUninstaller","Uninstaller","uninstaller","native","https://www.adobe.com/","","reverse-dns","medium","Adobe: Creative, marketing and document management solutions","candidate adobe.com; rel=0.00"
"com.parallels.winapp.4f31be87d82416ae7d46d424ab1b10ea.9e85e2a2003b44ffa91fcced1c857fd0","Genshin Impact","genshin-impact","native","https://www.parallels.com/","","reverse-dns","medium","Parallels: Run Windows on Mac, Virtualization & VDI Solutions","candidate parallels.com; rel=0.00"
"com.canva.CanvaDesktop","Canva","canva","native","https://www.canva.com/","","reverse-dns","medium","Unsupported client – Canva","retry candidate canva.com"
"com.tuxera.TuxeraDiskManager","Tuxera Disk Manager","tuxera-disk-manager","native","https://www.tuxera.com/","","reverse-dns","medium","Data Integrity Software | Embedded &amp; Enterprise | Tuxera","candidate tuxera.com; rel=0.33"
"org.freefilesync.FreeFileSync","FreeFileSync","freefilesync","native","https://freefilesync.org/","","reverse-dns","medium","","candidate freefilesync.org; rel=1.00"
"org.cheatengine.cheatengine-x86_64","Cheat Engine 7.3","cheat-engine-73","unreported","https://cheatengine.org/","","reverse-dns","medium","Cheat Engine","candidate cheatengine.org; rel=1.00"
"com.phoenixviewer.firestorm.viewer-hvk","Firestorm","firestorm","unreported","https://www.firestormviewer.org/","","web-search","high","","web: Official Phoenix Firestorm Project site; bundleId com.phoenixviewer.firestorm matches. Open-source Second Life viewer"
"com.snake.pdfmeta","PDF meta","pdf-meta","native","https://apps.apple.com/us/app/pdf-meta/id1595787174?mt=12&uo=4","https://apps.apple.com/us/app/pdf-meta/id1595787174?mt=12&uo=4","itunes-appstore","high","","MAS: PDF meta v1.2.1"
"com.ecarriou.systemdesigner","System Designer","system-designer","native","https://designfirst.io/systemdesigner/","","web-search","high","","web: designfirst.io"
"MatthewDavidson.Yippy","Yippy","yippy","unreported","https://yippy.com/","","reverse-dns","medium","The yippy network — curated publishing. | YIPPY","candidate yippy.com; rel=1.00"
"com.lasersoft-imaging.SilverFast8","SilverFast 8","silverfast-8","unreported","https://www.silverfast.com/show/silverfast8/en.html","","web-search","high","","web: silverfast.com"
"net.maxbor.CopyLess","CopyLess 2","copyless-2","native","https://copyless.net/","","web-search","high","","web: copyless.net"
"pl.asuri.deskres","DeskRes","deskres","native","http://asuri.pl/","","reverse-dns","medium","Index of /","candidate asuri.pl; rel=0.00"
"com.sqwarq.DetectX-Swift","DetectX Swift","detectx-swift","native","https://sqwarq.com/","","reverse-dns","medium","sqwarq | security for your mac. explore here for new changes","candidate sqwarq.com; rel=0.00"
"com.electron.gitify","Gitify","gitify","native","https://gitify.io/","","web-search","high","","web: gitify.io"
"com.macronsoft.ABDialer","ABDialer","abdialer","unreported","http://macronsoft.com/","","reverse-dns","medium","RouterOS router configuration page","candidate macronsoft.com; rel=0.00"
"com.mighty.animatedWallpapers","Animated Wallpapers","animated-wallpapers","native","https://www.mighty.com/","","reverse-dns","medium","Home","candidate mighty.com; rel=0.00"
"org.netbeans.ide.nbide.12.6","Apache NetBeans 12.6","apache-netbeans-126","unreported","https://netbeans.apache.org/front/main/index.html","","reverse-dns","medium","Welcome to Apache NetBeans","candidate netbeans.org; rel=1.00"
"com.cvte.clevershare.mac","Clevershare","clevershare","unreported","https://www.cvte.com/","","reverse-dns","medium","CVTE视源股份 - 梦想引领未来","candidate cvte.com; rel=0.00"
"com.staventabs.snt.osx","Stave'n'Tabs","staventabs","native","https://staventabs.com/","","reverse-dns","medium","Staventabs | Staventabs","candidate staventabs.com; rel=1.00"
"com.gtrigonakis.LIFXSwitch","LSwitch","lswitch","unreported","http://www.gtrigonakis.com/lswitch","https://apps.apple.com/us/app/lswitch-for-lifx/id1020253359?mt=12&uo=4","itunes-seller","high","","MAS: LSwitch for LIFX v1.2"
"com.imagineersystems.mochapro","Mocha Pro 2020.5","mocha-pro-20205","unreported","https://borisfx.com/products/mocha-pro/","","reverse-dns","medium","","candidate imagineersystems.com; rel=0.00"
"com.coppertino.ReVOX","VOX Universal","vox-universal","unreported","https://vox.rocks/","","reverse-dns","medium","VOX Music Player for Mac & iPhone: Unlimited Solution for Music Lovers","candidate coppertino.com; rel=0.50"
"io.filen.sync","Filen Sync","filen-sync","unreported","https://filen.io/","","reverse-dns","medium","Filen – Next Generation End-To-End Encrypted Cloud Storage","candidate filen.io; rel=0.50"
